0.000000, 10.000000, 10.000000
0.100000,11.274969,11.200000
0.200000,12.712492,12.544000
0.300000,14.333294,14.049280
0.400000,16.160744,15.735194
0.500000,18.221188,17.623417
0.600000,20.544332,19.738227
0.700000,23.163670,22.106814
0.800000,26.116965,24.759632
0.900000,29.446796,27.730788
1.000000,33.201169,31.058482
1.100000,37.434214,34.785500
1.200000,42.206958,38.959760
1.300000,47.588212,43.634931
1.400000,53.655560,48.871123
1.500000,60.496475,54.735658
1.600000,68.209585,61.303937
1.700000,76.906092,68.660409
1.800000,86.711377,76.899658
1.900000,97.766804,86.127617
2.000000,110.231764,96.462931
2.100000,124.285967,108.038483
2.200000,140.132036,121.003101
2.300000,157.998429,135.523473
2.400000,178.142732,151.786289
2.500000,200.855369,170.000644
2.600000,226.463796,190.400721
2.700000,255.337217,213.248808
2.800000,287.891909,238.838665
2.900000,324.597221,267.499305
3.000000,365.982344,299.599221
3.100000,412.643941,335.551128
3.200000,465.254744,375.817263
3.300000,524.573259,420.915335
3.400000,591.454698,471.425175
3.500000,666.863310,527.996196
3.600000,751.886283,591.355739
3.700000,847.749417,662.318428
3.800000,955.834798,741.796639
3.900000,1077.700726,830.812236
4.000000,1215.104175,930.509704
4.100000,1370.026132,1042.170869
4.200000,1544.700150,1167.231373
4.300000,1741.644556,1307.299138
4.400000,1963.698754,1464.175035
4.500000,2214.064162,1639.876039
4.600000,2496.350372,1836.661163
4.700000,2814.627185,2057.060503
4.800000,3173.483289,2303.907763
4.900000,3578.092417,2580.376695
5.000000,4034.287935,2890.021898
5.100000,4548.646945,3236.824526
5.200000,5128.585109,3625.243469
5.300000,5782.463564,4060.272686
5.400000,6519.709463,4547.505408
5.500000,7350.951892,5093.206057
5.600000,8288.175115,5704.390784
5.700000,9344.891347,6388.917678
5.800000,10536.335572,7155.587799
5.900000,11879.685185,8014.258335
6.000000,13394.307644,8975.969335
6.100000,15102.039698,10053.085655
6.200000,17027.502212,11259.455934
6.300000,19198.455134,12610.590646
6.400000,21646.197718,14123.861523
6.500000,24406.019776,15818.724906
6.600000,27517.710457,17716.971895
6.700000,31026.131903,19843.008522
6.800000,34981.866038,22224.169545
6.900000,39441.943820,24891.069890
7.000000,44470.667477,27877.998277
7.100000,50140.537568,31223.358070
7.200000,56533.298244,34970.161039
7.300000,63741.115780,39166.580363
7.400000,71867.907358,43866.570007
7.500000,81030.839276,49130.558408
7.600000,91362.016164,55026.225417
7.700000,103010.385579,61629.372467
7.800000,116143.885420,69024.897163
7.900000,130951.865142,77307.884822
8.000000,147647.815656,86584.831001
8.100000,166472.447294,96975.010721
8.200000,187697.160199,108612.012007
8.300000,211627.957175,121645.453448
8.400000,238609.855421,136242.907862
8.500000,269031.860743,152592.056806
8.600000,303332.575962,170903.103622
8.700000,342006.524379,191411.476057
8.800000,385611.279457,214380.853184
8.900000,434775.503521,240106.555566
9.000000,490208.011364,268919.342234
9.100000,552707.989432,301189.663302
9.200000,623176.517927,337332.422898
9.300000,702629.561941,377812.313646
9.400000,792212.618915,423149.791283
9.500000,893217.233608,473927.766237
9.600000,1007099.618670,530799.098185
9.700000,1135501.649277,594494.989968
9.800000,1280274.534523,665834.388764
9.900000,1443505.506832,745734.515415
10.000000,1627547.914190,835222.657265
10.100000,1835055.149044,935449.376137
10.200000,2069018.903021,1047703.301274
10.300000,2332812.299015,1173427.697426
10.400000,2630238.522465,1314239.021118
10.500000,2965585.652982,1471947.703652
10.600000,3343688.486826,1648581.428090
10.700000,3769998.241559,1846411.199461
10.800000,4250661.147817,2067980.543396
10.900000,4792607.061295,2316138.208604
11.000000,5403649.372467,2594074.793636
11.100000,6092597.654495,2905363.768872
11.200000,6869384.673383,3254007.421137
11.300000,7745209.591527,3644488.311674
11.400000,8732699.429269,4081826.909074
11.500000,9846091.112290,4571646.138163
11.600000,11101436.729471,5120243.674743
11.700000,12516834.960486,5734672.915712
11.800000,14112692.009687,6422833.665597
11.900000,15912015.808231,7193573.705469
12.000000,17940747.726062,8056802.550125
12.100000,20228136.576115,9023618.856141
12.200000,22807160.302887,10106453.118877
12.300000,25715001.434971,11319227.493143
12.400000,28993583.156289,12677534.792320
12.500000,32690173.724721,14198838.967398
12.600000,36858067.952206,15902699.643486
12.700000,41557355.571411,17811023.600704
12.800000,46855787.566730,19948346.432789
12.900000,52829752.959761,22342148.004723
13.000000,59565380.131846,25023205.765290
13.100000,67159778.561785,28025990.457125
13.200000,75722438.881181,31389109.311980
13.300000,85376811.432443,35155802.429418
13.400000,96262086.087966,39374498.720948
13.500000,108535198.990644,44099438.567462
13.600000,122373095.147492,49391371.195557
13.700000,137975279.496821,55318335.739024
13.800000,155566693.228450,61956536.027707
13.900000,175400956.825692,69391320.351032
14.000000,197764026.584978,77718278.793155
14.100000,222978317.330223,87044472.248334
14.200000,251407350.760292,97489808.918134
14.300000,283460996.446142,109188585.988310
14.400000,319601381.038578,122291216.306907
14.500000,360349550.881416,136966162.263736
14.600000,406292984.086839,153402101.735385
14.700000,458094060.376701,171810353.943631
14.800000,516499610.801943,192427596.416867
14.900000,582351685.021162,215518907.986891
15.000000,656599691.373305,241381176.945317
15.100000,740314084.771392,270346918.178755
15.200000,834701799.759612,302788548.360206
15.300000,941123651.236599,339123174.163431
15.400000,1061113953.716153,379817955.063043
15.500000,1196402641.981907,425396109.670608
15.600000,1348940212.055844,476443642.831081
15.700000,1520925842.061781,533616879.970810
15.800000,1714839098.410370,597650905.567307
15.900000,1933475684.422909,669369014.235384
16.000000,2179987746.792103,749693295.943630
16.100000,2457929320.989716,839656491.456866
16.200000,2771307570.820540,940415270.431690
16.300000,3124640560.858239,1053265102.883493
16.400000,3523022394.684882,1179656915.229512
16.500000,3972196658.050841,1321215745.057054
16.600000,4478639225.806446,1479761634.463900
16.700000,5049651626.456647,1657333030.599568
16.800000,5693466310.402549,1856212994.271516
16.900000,6419365339.552125,2078958553.584098
17.000000,7237814209.482798,2328433580.014190
17.100000,8160612733.508301,2607845609.615893
17.200000,9201065163.989182,2920787082.769800
17.300000,10374172003.574484,3271281532.702176
17.400000,11696846271.773106,3663835316.626437
17.500000,13188157344.832148,4103495554.621610
17.600000,14869605884.431679,4595915021.176203
17.700000,16765433818.922894,5147424823.717347
17.800000,18902973846.197903,5765115802.563429
17.900000,21313043497.075436,6456929698.871040
18.000000,24030389440.526867,7231761262.735565
18.100000,27094188436.420246,8099572614.263833
18.200000,30548612158.162186,9071521327.975493
18.300000,34443464028.447334,10160103887.332552
18.400000,38834897249.561890,11379316353.812458
18.500000,43786224380.289474,12744834316.269953
18.600000,49368830131.324532,14274214434.222347
18.700000,55663200539.225479,15987120166.329029
18.800000,62760083356.807976,17905574586.288513
18.900000,70761796389.660233,20054243536.643135
19.000000,79783702641.442825,22460752761.040310
19.100000,89955873535.571991,25156043092.365147
19.200000,101424964192.429640,28174768263.448963
19.300000,114356327798.515460,31555740455.062840
19.400000,128936399551.005340,35342429309.670380
19.500000,145375384547.739110,39583520826.830826
19.600000,163910288374.716430,44333543326.050522
19.700000,184808334083.960510,49653568525.176582
19.800000,208370814825.295070,55611996748.197769
19.900000,234937437676.548710,62285436357.981499
20.000000,264891221298.434720,69759688720.939285
20.100000,298664018025.001100,78130851367.451996
20.200000,336742740003.234990,87506553531.546234
20.300000,379676379145.858760,98007339955.331787
20.400000,428083922106.013490,109768220749.971600
20.500000,482663274386.281430,122940407239.968200
20.600000,544201322243.523190,137693256108.764370
20.700000,613585277454.906250,154216446841.816100
20.800000,691815468505.865230,172722420462.834050
20.900000,780019762614.274540,193449110918.374150
21.000000,879469826517.284300,216663004228.579040
21.100000,991599460457.298710,242662564736.008510
21.200000,1118025269693.413100,271782072504.329530
21.300000,1260569971565.502400,304395921204.849060
21.400000,1421288674135.608400,340923431749.430970
21.500000,1602498505273.325400,381834243559.362670
21.600000,1806812019356.331500,427654352786.486210
21.700000,2037174863220.032700,478972875120.864560
21.800000,2296908244397.234400,536449620135.368290
21.900000,2589756813924.595700,600823574551.612430
22.000000,2919942654056.219200,672922403497.805910
22.100000,3292226149240.705100,753673091917.542600
22.200000,3711974617956.190400,844113862947.647710
22.300000,4185239694888.164600,945407526501.365480
22.400000,4718844579091.420900,1058856429681.529300
22.500000,5320482406017.986300,1185919201243.312700
22.600000,5998827161668.747100,1328229505392.510300
22.700000,6763658737950.361300,1487617046039.611600
22.800000,7626003932196.346700,1666131091564.365000
22.900000,8598295423683.328100,1866066822552.088900
23.000000,9694551019152.316400,2089994841258.339600
23.100000,10930575751569.836000,2340794222209.340300
23.200000,12324189745844.869000,2621689528874.460900
23.300000,13895485136706.932000,2936292272339.396500
23.400000,15667115742805.090000,3288647345020.124000
23.500000,17664623673342.367000,3683285026422.539100
23.600000,19916807576028.043000,4125279229593.243700
23.700000,22456137835483.898000,4620312737144.432600
23.800000,25319224708140.617000,5174750265601.764600
23.900000,28547346142859.207000,5795720297473.976600
24.000000,32187042897020.422000,6491206733170.853500
24.100000,36290789528040.867000,7270151541151.355500
24.200000,40917750934195.750000,8142569726089.518600
24.300000,46134635352014.812000,9119678093220.261700
24.400000,52016656108159.320000,10214039464406.693000
24.500000,58648615991636.789000,11439724200135.496000
24.600000,66126129880058.133000,12812491104151.756000
24.700000,74557003246894.500000,14349990036649.967000
24.800000,84062786424066.922000,16071988841047.963000
24.900000,94780527028124.703000,18000627501973.719000
25.000000,106864745815244.620000,20160702802210.566000
25.100000,120489664451518.690000,22579987138475.836000
25.200000,135851717316942.890000,25289585595092.937000
25.300000,153172383556504.060000,28324335866504.090000
25.400000,172701380208867.030000,31723256170484.582000
25.500000,194720262448910.470000,35530046910942.734000
25.600000,219546482849855.720000,39793652540255.859000
25.700000,247537968188537.970000,44568890845086.562000
25.800000,279098279778932.500000,49917157746496.953000
25.900000,314682431731966.440000,55907216676076.586000
26.000000,354803451025133.060000,62616082677205.773000
26.100000,400039773960335.120000,70130012598470.469000
26.200000,451043585646803.440000,78545614110286.922000
26.300000,508550222741843.870000,87971087803521.359000
26.400000,573388775011417.620000,98527618339943.922000
26.500000,646494038556329.120000,110350932540737.190000
26.600000,728919993037097.250000,123593044445625.660000
26.700000,821854997202585.500000,138424209779100.730000
26.800000,926638921800696.000000,155035114952592.810000
26.900000,1044782466881189.400000,173639328746903.940000
27.000000,1177988941993871.200000,194476048196532.410000
27.100000,1328178823293415.700000,217813173980116.280000
27.200000,1497517441597722.200000,243950754857730.250000
27.300000,1688446200586629.200000,273224845440657.870000
27.400000,1903717775222592.000000,306011826893536.810000
27.500000,2146435797859160.700000,342733246120761.250000
27.600000,2420099604203462.500000,383861235655252.620000
27.700000,2728654684247910.000000,429924583933882.940000
27.800000,3076549565536826.000000,481515534005948.870000
27.900000,3468799948870683.000000,539297398086662.750000
28.000000,3911061021110384.500000,604013085857062.250000
28.100000,4409708987636765.000000,676494656159909.750000
28.200000,4971932999941751.000000,757674014899098.870000
28.300000,5605838803697911.000000,848594896686990.750000
28.400000,6320565601630872.000000,950426284289429.620000
28.500000,7126417816039743.000000,1064477438404161.100000
28.600000,8035013650623960.000000,1192214731012660.500000
28.700000,9059452593475798.000000,1335280498734179.700000
28.800000,10214504276176618.000000,1495514158582281.200000
28.900000,11516821411833176.000000,1674975857612155.000000
29.000000,12985179882043814.000000,1875972960525613.500000
29.100000,14640749434196314.000000,2101089715788687.000000
29.200000,16507398891818828.000000,2353220481683329.500000
29.300000,18612040278290688.000000,2635606939485329.000000
29.400000,20985016815241224.000000,2951879772223568.500000
29.500000,23660540389524676.000000,3306105344890396.500000
29.600000,26677184795855848.000000,3702837986277244.000000
29.700000,30078441866328584.000000,4147178544630513.500000
29.800000,33913348504698672.000000,4644839969986175.000000
29.900000,38237193665562056.000000,5202220766384516.000000
30.000000,43112315471151952.000000,5826487258350658.000000
30.100000,48608999958020512.000000,6525665729352737.000000
30.200000,54806494411090376.000000,7308745616875065.000000
30.300000,61794149894606896.000000,8185795090900073.000000
30.400000,69672709452193600.000000,9168090501808082.000000
30.500000,78555760548352688.000000,10268261362025052.000000
30.600000,88571372691690752.000000,11500452725468058.000000
30.700000,99863943849945280.000000,12880507052524224.000000
30.800000,112596282277112560.000000,14426167898827130.000000
30.900000,126951953766986750.000000,16157308046686386.000000
31.000000,143137928174128670.000000,18096185012288752.000000
31.100000,161387563357924480.000000,20267727213763404.000000
31.200000,181963969570126400.000000,22699854479415012.000000
31.300000,205163802791203780.000000,25423837016944812.000000
31.400000,231321541705133600.000000,28474697458978188.000000
31.500000,260814309975024700.000000,31891661154055572.000000
31.600000,294067313343689020.000000,35718660492542240.000000
31.700000,331559969947414270.000000,40004899751647312.000000
31.800000,373832822225463680.000000,44805487721844992.000000
31.900000,421495330076241730.000000,50182146248466392.000000
32.000000,475234657616371010.000000,56204003798282360.000000
32.100000,535825580223863360.000000,62948484254076240.000000
32.200000,604141654698096510.000000,70502302364565392.000000
32.300000,681167813580056450.000000,78962578648313232.000000
32.400000,768014565208724220.000000,88438088086110816.000000
32.500000,865934004239937410.000000,99050658656444112.000000
32.600000,976337863456048770.000000,110936737695217410.000000
32.700000,1100817867124434300.000000,124249146218643500.000000
32.800000,1241168679345120000.000000,139159043764880720.000000
32.900000,1399413778240560900.000000,155858129016666400.000000
33.000000,1577834629023026900.000000,174561104498666370.000000
33.100000,1779003576536370700.000000,195508437038506340.000000
