0.000000,10.000000,10.000000
0.001000,10.010805,10.010800
0.002000,10.021621,10.021610
0.003000,10.032447,10.032431
0.004000,10.043283,10.043262
0.005000,10.054130,10.054104
0.006000,10.064987,10.064956
0.007000,10.075854,10.075818
0.008000,10.086732,10.086691
0.009000,10.097621,10.097574
0.010000,10.108520,10.108467
0.011000,10.119429,10.119371
0.012000,10.130349,10.130286
0.013000,10.141279,10.141211
0.014000,10.152219,10.152146
0.015000,10.163170,10.163092
0.016000,10.174132,10.174048
0.017000,10.185104,10.185015
0.018000,10.196087,10.195992
0.019000,10.207080,10.206980
0.020000,10.218083,10.217978
0.021000,10.229097,10.228986
0.022000,10.240122,10.240006
0.023000,10.251157,10.251035
0.024000,10.262202,10.262076
0.025000,10.273259,10.273126
0.026000,10.284325,10.284188
0.027000,10.295403,10.295260
0.028000,10.306490,10.306342
0.029000,10.317589,10.317435
0.030000,10.328698,10.328538
0.031000,10.339817,10.339653
0.032000,10.350947,10.350777
0.033000,10.362088,10.361913
0.034000,10.373239,10.373058
0.035000,10.384401,10.384215
0.036000,10.395574,10.395382
0.037000,10.406757,10.406560
0.038000,10.417951,10.417748
0.039000,10.429155,10.428947
0.040000,10.440371,10.440156
0.041000,10.451596,10.451377
0.042000,10.462833,10.462608
0.043000,10.474080,10.473849
0.044000,10.485338,10.485101
0.045000,10.496606,10.496364
0.046000,10.507885,10.507638
0.047000,10.519175,10.518922
0.048000,10.530475,10.530217
0.049000,10.541787,10.541523
0.050000,10.553109,10.552839
0.051000,10.564441,10.564166
0.052000,10.575785,10.575504
0.053000,10.587139,10.586852
0.054000,10.598504,10.598211
0.055000,10.609879,10.609581
0.056000,10.621266,10.620962
0.057000,10.632663,10.632354
0.058000,10.644071,10.643756
0.059000,10.655490,10.655169
0.060000,10.666919,10.666593
0.061000,10.678359,10.678027
0.062000,10.689811,10.689473
0.063000,10.701273,10.700929
0.064000,10.712745,10.712396
0.065000,10.724229,10.723874
0.066000,10.735723,10.735362
0.067000,10.747228,10.746862
0.068000,10.758744,10.758372
0.069000,10.770271,10.769893
0.070000,10.781809,10.781425
0.071000,10.793358,10.792968
0.072000,10.804917,10.804522
0.073000,10.816488,10.816086
0.074000,10.828069,10.827662
0.075000,10.839661,10.839248
0.076000,10.851264,10.850845
0.077000,10.862878,10.862454
0.078000,10.874503,10.874073
0.079000,10.886139,10.885702
0.080000,10.897786,10.897343
0.081000,10.909443,10.908995
0.082000,10.921112,10.920658
0.083000,10.932791,10.932332
0.084000,10.944482,10.944016
0.085000,10.956183,10.955712
0.086000,10.967896,10.967418
0.087000,10.979619,10.979136
0.088000,10.991354,10.990864
0.089000,11.003099,11.002604
0.090000,11.014856,11.014354
0.091000,11.026623,11.026115
0.092000,11.038401,11.037888
0.093000,11.050191,11.049671
0.094000,11.061991,11.061466
0.095000,11.073803,11.073271
0.096000,11.085625,11.085088
0.097000,11.097459,11.096915
0.098000,11.109303,11.108754
0.099000,11.121159,11.120604
0.100000,11.133026,11.132464
0.101000,11.144904,11.144336
0.102000,11.156793,11.156219
0.103000,11.168693,11.168113
0.104000,11.180604,11.180018
0.105000,11.192526,11.191934
0.106000,11.204459,11.203861
0.107000,11.216404,11.215800
0.108000,11.228359,11.227749
0.109000,11.240326,11.239710
0.110000,11.252304,11.251681
0.111000,11.264293,11.263664
0.112000,11.276293,11.275658
0.113000,11.288304,11.287663
0.114000,11.300327,11.299679
0.115000,11.312360,11.311707
0.116000,11.324405,11.323745
0.117000,11.336461,11.335795
0.118000,11.348528,11.347856
0.119000,11.360607,11.359928
0.120000,11.372696,11.372012
0.121000,11.384797,11.384106
0.122000,11.396909,11.396212
0.123000,11.409032,11.408329
0.124000,11.421167,11.420457
0.125000,11.433312,11.432596
0.126000,11.445469,11.444747
0.127000,11.457637,11.456909
0.128000,11.469817,11.469082
0.129000,11.482008,11.481267
0.130000,11.494210,11.493462
0.131000,11.506423,11.505669
0.132000,11.518648,11.517887
0.133000,11.530883,11.530117
0.134000,11.543131,11.542358
0.135000,11.555389,11.554610
0.136000,11.567659,11.566873
0.137000,11.579940,11.579148
0.138000,11.592232,11.591434
0.139000,11.604536,11.603732
0.140000,11.616851,11.616040
0.141000,11.629178,11.628360
0.142000,11.641516,11.640692
0.143000,11.653865,11.653034
0.144000,11.666225,11.665389
0.145000,11.678597,11.677754
0.146000,11.690981,11.690131
0.147000,11.703375,11.702519
0.148000,11.715782,11.714919
0.149000,11.728199,11.727330
0.150000,11.740628,11.739752
0.151000,11.753068,11.752186
0.152000,11.765520,11.764631
0.153000,11.777983,11.777088
0.154000,11.790458,11.789556
0.155000,11.802944,11.802036
0.156000,11.815442,11.814527
0.157000,11.827951,11.827029
0.158000,11.840471,11.839543
0.159000,11.853003,11.852068
0.160000,11.865547,11.864605
0.161000,11.878101,11.877154
0.162000,11.890668,11.889713
0.163000,11.903246,11.902285
0.164000,11.915835,11.914867
0.165000,11.928436,11.927462
0.166000,11.941048,11.940067
0.167000,11.953672,11.952685
0.168000,11.966308,11.965314
0.169000,11.978955,11.977954
0.170000,11.991614,11.990606
0.171000,12.004284,12.003269
0.172000,12.016965,12.015944
0.173000,12.029659,12.028631
0.174000,12.042363,12.041329
0.175000,12.055080,12.054038
0.176000,12.067808,12.066760
0.177000,12.080547,12.079493
0.178000,12.093299,12.092237
0.179000,12.106061,12.104993
0.180000,12.118836,12.117761
0.181000,12.131622,12.130540
0.182000,12.144419,12.143331
0.183000,12.157229,12.156133
0.184000,12.170050,12.168947
0.185000,12.182882,12.181773
0.186000,12.195726,12.194610
0.187000,12.208582,12.207459
0.188000,12.221450,12.220320
0.189000,12.234329,12.233192
0.190000,12.247220,12.246076
0.191000,12.260122,12.258972
0.192000,12.273037,12.271880
0.193000,12.285963,12.284799
0.194000,12.298900,12.297729
0.195000,12.311850,12.310672
0.196000,12.324811,12.323626
0.197000,12.337784,12.336592
0.198000,12.350768,12.349570
0.199000,12.363765,12.362559
0.200000,12.376773,12.375560
0.201000,12.389792,12.388573
0.202000,12.402824,12.401597
0.203000,12.415867,12.414634
0.204000,12.428922,12.427682
0.205000,12.441989,12.440742
0.206000,12.455068,12.453813
0.207000,12.468158,12.466897
0.208000,12.481260,12.479992
0.209000,12.494375,12.493099
0.210000,12.507500,12.506218
0.211000,12.520638,12.519348
0.212000,12.533788,12.532491
0.213000,12.546949,12.545645
0.214000,12.560122,12.558811
0.215000,12.573307,12.571989
0.216000,12.586504,12.585178
0.217000,12.599712,12.598380
0.218000,12.612933,12.611593
0.219000,12.626165,12.624819
0.220000,12.639410,12.638056
0.221000,12.652666,12.651305
0.222000,12.665934,12.664566
0.223000,12.679214,12.677839
0.224000,12.692506,12.691123
0.225000,12.705810,12.704420
0.226000,12.719125,12.717728
0.227000,12.732453,12.731049
0.228000,12.745792,12.744381
0.229000,12.759144,12.757725
0.230000,12.772507,12.771081
0.231000,12.785883,12.784450
0.232000,12.799270,12.797830
0.233000,12.812669,12.811222
0.234000,12.826080,12.824625
0.235000,12.839503,12.838041
0.236000,12.852939,12.851469
0.237000,12.866386,12.864909
0.238000,12.879845,12.878361
0.239000,12.893316,12.891825
0.240000,12.906799,12.905301
0.241000,12.920294,12.918788
0.242000,12.933801,12.932288
0.243000,12.947321,12.945800
0.244000,12.960852,12.959324
0.245000,12.974395,12.972860
0.246000,12.987950,12.986408
0.247000,13.001518,12.999967
0.248000,13.015097,13.013539
0.249000,13.028689,13.027123
0.250000,13.042292,13.040720
0.251000,13.055908,13.054328
0.252000,13.069535,13.067948
0.253000,13.083175,13.081580
0.254000,13.096827,13.095225
0.255000,13.110491,13.108881
0.256000,13.124167,13.122549
0.257000,13.137855,13.136230
0.258000,13.151555,13.149923
0.259000,13.165267,13.163628
0.260000,13.178992,13.177345
0.261000,13.192729,13.191074
0.262000,13.206477,13.204815
0.263000,13.220238,13.218568
0.264000,13.234011,13.232334
0.265000,13.247797,13.246112
0.266000,13.261594,13.259901
0.267000,13.275404,13.273703
0.268000,13.289225,13.287518
0.269000,13.303059,13.301344
0.270000,13.316905,13.315182
0.271000,13.330764,13.329033
0.272000,13.344634,13.342896
0.273000,13.358517,13.356771
0.274000,13.372412,13.370658
0.275000,13.386319,13.384558
0.276000,13.400238,13.398470
0.277000,13.414170,13.412393
0.278000,13.428114,13.426330
0.279000,13.442070,13.440278
0.280000,13.456038,13.454239
0.281000,13.470019,13.468212
0.282000,13.484012,13.482197
0.283000,13.498017,13.496194
0.284000,13.512034,13.510204
0.285000,13.526064,13.524226
0.286000,13.540106,13.538260
0.287000,13.554160,13.552306
0.288000,13.568227,13.566365
0.289000,13.582305,13.580436
0.290000,13.596397,13.594520
0.291000,13.610500,13.608615
0.292000,13.624616,13.622723
0.293000,13.638744,13.636844
0.294000,13.652885,13.650976
0.295000,13.667037,13.665121
0.296000,13.681203,13.679279
0.297000,13.695380,13.693448
0.298000,13.709570,13.707630
0.299000,13.723772,13.721825
0.300000,13.737987,13.736031
0.301000,13.752214,13.750251
0.302000,13.766453,13.764482
0.303000,13.780705,13.778726
0.304000,13.794969,13.792982
0.305000,13.809246,13.807251
0.306000,13.823535,13.821532
0.307000,13.837836,13.835825
0.308000,13.852150,13.850131
0.309000,13.866476,13.864449
0.310000,13.880815,13.878780
0.311000,13.895166,13.893123
0.312000,13.909529,13.907478
0.313000,13.923905,13.921846
0.314000,13.938293,13.936227
0.315000,13.952694,13.950620
0.316000,13.967108,13.965025
0.317000,13.981533,13.979443
0.318000,13.995972,13.993873
0.319000,14.010423,14.008316
0.320000,14.024886,14.022771
0.321000,14.039362,14.037239
0.322000,14.053850,14.051719
0.323000,14.068351,14.066211
0.324000,14.082864,14.080717
0.325000,14.097390,14.095234
0.326000,14.111928,14.109764
0.327000,14.126479,14.124307
0.328000,14.141042,14.138862
0.329000,14.155618,14.153430
0.330000,14.170206,14.168010
0.331000,14.184807,14.182603
0.332000,14.199421,14.197208
0.333000,14.214047,14.211826
0.334000,14.228686,14.226457
0.335000,14.243337,14.241100
0.336000,14.258001,14.255756
0.337000,14.272677,14.270424
0.338000,14.287366,14.285105
0.339000,14.302068,14.299798
0.340000,14.316782,14.314504
0.341000,14.331509,14.329222
0.342000,14.346248,14.343953
0.343000,14.361000,14.358697
0.344000,14.375765,14.373454
0.345000,14.390542,14.388223
0.346000,14.405332,14.403004
0.347000,14.420135,14.417798
0.348000,14.434950,14.432605
0.349000,14.449778,14.447425
0.350000,14.464618,14.462257
0.351000,14.479471,14.477102
0.352000,14.494337,14.491959
0.353000,14.509216,14.506830
0.354000,14.524107,14.521712
0.355000,14.539011,14.536608
0.356000,14.553927,14.551516
0.357000,14.568857,14.566437
0.358000,14.583798,14.581370
0.359000,14.598753,14.596317
0.360000,14.613721,14.611276
0.361000,14.628701,14.626247
0.362000,14.643693,14.641232
0.363000,14.658699,14.656229
0.364000,14.673717,14.671239
0.365000,14.688748,14.686261
0.366000,14.703792,14.701296
0.367000,14.718849,14.716344
0.368000,14.733918,14.731405
